station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,Porewater.EC50....,Porewater.Assessment,stationID,Latitude,Longitude
Independence River @ Turin 08011305 (INDY-02) [INTENSIVE],5/6/2008,**6.9 (31),80,Slightly Toxic,8011305,43.73078,-75.3653
Independence River @ Turin 08011305 (INDY-02) [INTENSIVE],8/5/2008,27.0 (148),100,Non-toxic,8011305,43.73078,-75.3653
Independence River @ Turin 08011305 (INDY-02) [INTENSIVE],9/23/2008,24.4 (84),100,Non-toxic,8011305,43.73078,-75.3653
Indian Kill @ Glenville 12012400 (INDK-06) [INTENSIVE],5/10/2011,24.9 (133),100,Non-toxic,12012400,42.87028,-73.90638
Indian Kill @ Glenville 12012400 (INDK-06) [INTENSIVE],6/6/2011,24.5 (101),100,Non-toxic,12012400,42.87028,-73.90638
Indian Kill @ Glenville 12012400 (INDK-06) [INTENSIVE],10/18/2011,23.6 (126),100,Non-toxic,12012400,42.87028,-73.90638
Indian River @ Hall Corners 09064234 (INDN-33.7) [INTENSIVE],5/14/2015,27.3 (105),100,Non-toxic,9064234,44.11111,-75.78278
Indian River @ Hall Corners 09064234 (INDN-33.7) [INTENSIVE],8/3/2015,20.7 (80),90,Non-toxic,9064234,44.11111,-75.78278
Indian River @ Hall Corners 09064234 (INDN-33.7) [INTENSIVE],10/26/2015,19.9 (94),100,Non-toxic,9064234,44.11111,-75.78278
Irondequoit Creek @ Penfield 03023106 (IRON-07) [INTENSIVE],6/15/2005,24.3 (88),100,Non-toxic,3023106,43.13,-77.4947222
Irondequoit Creek @ Penfield 03023106 (IRON-07) [INTENSIVE],7/12/2005,26.2 (98),90,Non-toxic,3023106,43.13,-77.4947222
Irondequoit Creek @ Penfield 03023106 (IRON-07) [INTENSIVE],10/19/2005,**14.8 (56),100,Slightly Toxic,3023106,43.13,-77.4947222
Ischua Creek @ Hinsdale 02012202 (ISCH-07) [INTENSIVE],5/1/2007,22.3 (103),100,Non-toxic,2012202,42.1938888,-78.3813888
Ischua Creek @ Hinsdale 02012202 (ISCH-07) [INTENSIVE],9/5/2007,22.9 (124),90,Non-toxic,2012202,42.1938888,-78.3813888
Ischua Creek @ Hinsdale 02012202 (ISCH-07) [INTENSIVE],10/16/2007,21.3 (108),100,Non-toxic,2012202,42.1938888,-78.3813888
Jaketown Creek @ Bethel 14013103 (JAKE-3.0) [INTENSIVE],7/29/2015,18.3 (113),90,Non-toxic,14013103,41.7219,-74.9223
Jaketown Creek @ Bethel 14013103 (JAKE-3.0) [INTENSIVE],10/24/2015,***10.1 (N/A),***100,N/A,14013103,41.7219,-74.9223
Jaketown Creek @ Bethel 14013103 (JAKE-3.0) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,14013103,41.7219,-74.9223
Jeddo Creek @ North Ridgeway 03012102 (JEDO-1.3) [INTENSIVE],5/11/2016,24.2 (116),100,Non-toxic,3012102,43.27981,-78.45586
Jeddo Creek @ North Ridgeway 03012102 (JEDO-1.3) [INTENSIVE],8/3/2016,20.8 (154),100,Non-toxic,3012102,43.27981,-78.45586
Jeddo Creek @ North Ridgeway 03012102 (JEDO-1.3) [INTENSIVE],10/26/2016,15.9 (92),90,Non-toxic,3012102,43.27981,-78.45586
Jewett Creek @ Redwood 09055103 (JEWT-3.1) [INTENSIVE],5/12/2015,26.2 (101),100,Non-toxic,9055103,44.33389,-75.79028
Jewett Creek @ Redwood 09055103 (JEWT-3.1) [INTENSIVE],8/4/2015,**16.8 (65),100,Slightly Toxic,9055103,44.33389,-75.79028
Jewett Creek @ Redwood 09055103 (JEWT-3.1) [INTENSIVE],10/27/2015,22.2 (105),90,Non-toxic,9055103,44.33389,-75.79028
Johnson Creek @ Lyndonville 03011309 (JOHN-01) [INTENSIVE],5/2/2011,24.7 (201),100,Non-toxic,3011309,43.335,-78.35889
Johnson Creek @ Lyndonville 03011309 (JOHN-01) [INTENSIVE],6/15/2011,16.7 (74),80,Non-toxic,3011309,43.335,-78.35889
Johnson Creek @ Lyndonville 03011309 (JOHN-01) [INTENSIVE],10/11/2011,22.4 (101),100,Non-toxic,3011309,43.335,-78.35889
Kelsey Creek @ Watertown 08011A00 (KLSY-05) [INTENSIVE],5/2/2013,26.0 (106),100,Non-toxic,08011A00,43.989472,-75.92475
Kelsey Creek @ Watertown 08011A00 (KLSY-05) [INTENSIVE],8/5/2013,**12.7 (61),90,Slightly Toxic,08011A00,43.989472,-75.92475
Kelsey Creek @ Watertown 08011A00 (KLSY-05) [INTENSIVE],10/22/2013,22.4 (117),100,Non-toxic,08011A00,43.989472,-75.92475
Kline Kill @ Valatie 13103202 (KLIN-04) [INTENSIVE],4/29/2008,28.1 (133),100,Non-toxic,13103202,42.39642,-73.64161
Kline Kill @ Valatie 13103202 (KLIN-04) [INTENSIVE],7/28/2008,27.8 (96),100,Non-toxic,13103202,42.39642,-73.64161
Kline Kill @ Valatie 13103202 (KLIN-04) [INTENSIVE],10/27/2008,22.1 (102),80,Non-toxic,13103202,42.39642,-73.64161
Knight Creek @ Scio 04031900 (KNIT-04) [INTENSIVE],4/26/2010,20.8 (98),100,Non-toxic,4031900,42.17102,-77.98788
Knight Creek @ Scio 04031900 (KNIT-04) [INTENSIVE],7/26/2010,22.4 (114),100,Non-toxic,4031900,42.17102,-77.98788
Knight Creek @ Scio 04031900 (KNIT-04) [INTENSIVE],9/14/2010,15.5 (78),100,Non-toxic,4031900,42.17102,-77.98788
Kromma Kill @ Menands 13011C01 (KROM-03) [INTENSIVE],4/23/2013,19.0 (114),90,Non-toxic,13011C01,42.7035,-73.71569
Kromma Kill @ Menands 13011C01 (KROM-03) [INTENSIVE],7/29/2013,16.5 (74),90,Non-toxic,13011C01,42.7035,-73.71569
Kromma Kill @ Menands 13011C01 (KROM-03) [INTENSIVE],10/29/2013,21.9 (110),100,Non-toxic,13011C01,42.7035,-73.71569
Lansing Kill @ Hillside 12011A00 (LKIL-01) [INTENSIVE],5/10/2011,**8.2 (44),80,Slightly Toxic,12011A00,43.35867,-75.388
Lansing Kill @ Hillside 12011A00 (LKIL-01) [INTENSIVE],6/7/2011,**13.0 (54),90,Slightly Toxic,12011A00,43.35867,-75.388
Lansing Kill @ Hillside 12011A00 (LKIL-01) [INTENSIVE],10/19/2011,27.2 (145),100,Non-toxic,12011A00,43.35867,-75.388
Lasher Creek @ Sprakers 12013201 (LASH-0.1) [INTENSIVE],5/3/2016,25.4 (104),100,Non-toxic,12013201,42.89521,-74.470803
Lasher Creek @ Sprakers 12013201 (LASH-0.1) [INTENSIVE],7/27/2016,17.5 (83),90,Non-toxic,12013201,42.89521,-74.470803
Lasher Creek @ Sprakers 12013201 (LASH-0.1) [INTENSIVE],10/20/2016,**13.3 (49),80,Slightly Toxic,12013201,42.89521,-74.470803
Lawrence Brook @ Moira 09023107 (LAWR-01) [INTENSIVE],7/11/2005,30.3 (101),100,Non-toxic,9023107,44.8388888,-74.5961111
Ley Creek @ Syracuse 07024101 (LEY-02) [INTENSIVE],4/30/2007,23.1 (105),100,Non-toxic,7024101,43.075556,-76.1725
Ley Creek @ Syracuse 07024101 (LEY-02) [INTENSIVE],9/11/2007,33.9 (125),100,Non-toxic,7024101,43.075556,-76.1725
Ley Creek @ Syracuse 07024101 (LEY-02) [INTENSIVE],10/23/2007,20.6 (90),80,Non-toxic,7024101,43.075556,-76.1725
Limekiln Creek @ Springwater 04025101 (LIMK-1.3) [INTENSIVE],5/11/2015,19.5 (86),90,Non-toxic,4025101,42.63042,-77.59616
Limekiln Creek @ Springwater 04025101 (LIMK-1.3) [INTENSIVE],8/4/2015,**9.7 (40),80,Slightly Toxic,4025101,42.63042,-77.59616
Limekiln Creek @ Springwater 04025101 (LIMK-1.3) [INTENSIVE],10/27/2015,14.0 (80),80,Non-toxic,4025101,42.63042,-77.59616
Limestone Creek @ Minoa 07035103 (LIME-02) [INTENSIVE],4/30/2007,17.8 (81),80,Non-toxic,7035103,43.0886111,-75.9938888
Limestone Creek @ Minoa 07035103 (LIME-02) [INTENSIVE],9/11/2007,24.1 (89),70,Non-toxic,7035103,43.0886111,-75.9938888
Limestone Creek @ Minoa 07035103 (LIME-02) [INTENSIVE],10/23/2007,20.7 (90),80,Non-toxic,7035103,43.0886111,-75.9938888
Little Black Creek @ Chili 04021502 (LBLA-01) [INTENSIVE],6/14/2005,25.4 (92),90,Non-toxic,4021502,43.1161111,-77.6825
Little Black Creek @ Chili 04021502 (LBLA-01) [INTENSIVE],7/12/2005,20.9 (78),100,Non-toxic,4021502,43.1161111,-77.6825
Little Black Creek @ Chili 04021502 (LBLA-01) [INTENSIVE],10/17/2005,26.2 (99),90,Non-toxic,4021502,43.1161111,-77.6825
Little Black Creek @ Remsen 08011702 (LBLK-01) [INTENSIVE],5/7/2008,**6.4 (29),70,Slightly Toxic,8011702,43.389,-75.113
Little Black Creek @ Remsen 08011702 (LBLK-01) [INTENSIVE],8/6/2008,27.3 (150),100,Non-toxic,8011702,43.389,-75.113
Little Black Creek @ Remsen 08011702 (LBLK-01) [INTENSIVE],9/24/2008,25.7 (89),100,Non-toxic,8011702,43.389,-75.113
Little Buffalo Creek @ East Lancaster 01033200 (LBUF-01) [INTENSIVE],5/4/2011,23.6 (192),100,Non-toxic,1033200,42.88914,-78.64223
Little Buffalo Creek @ East Lancaster 01033200 (LBUF-01) [INTENSIVE],6/13/2011,17.2 (76),80,Non-toxic,1033200,42.88914,-78.64223
Little Buffalo Creek @ East Lancaster 01033200 (LBUF-01) [INTENSIVE],10/13/2011,**15.6 (67),90,Slightly Toxic,1033200,42.88914,-78.64223
Little Chazy River @ Chazy 10021203 (LCHZ-A) [INTENSIVE],4/13/2004,7.4 (96),80,Non-toxic,10021203,44.901944,-73.415556
Little Chazy River @ Chazy 10021203 (LCHZ-A) [INTENSIVE],8/11/2004,15.7 (70),100,Non-toxic,10021203,44.901944,-73.415556
Little Chazy River @ Chazy 10021203 (LCHZ-A) [INTENSIVE],9/28/2004,28.1 (94),90,Non-toxic,10021203,44.901944,-73.415556
Little Choconut Creek @ Johnson City 06031802 (LCHO-01) [INTENSIVE],5/6/2014,25.4 (123),100,Non-toxic,6031802,42.11787,-75.95059
Little Choconut Creek @ Johnson City 06031802 (LCHO-01) [INTENSIVE],7/28/2014,24.1 (95),100,Non-toxic,6031802,42.11787,-75.95059
Little Choconut Creek @ Johnson City 06031802 (LCHO-01) [INTENSIVE],10/20/2014,20.1 (119),100,Non-toxic,6031802,42.11787,-75.95059
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],4/6/2005,16.2 (64),80,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],4/27/2010,22.2 (112),90,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],7/5/2005,28.7 (86),100,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],7/20/2010,19.7 (93),90,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],9/22/2010,18.3 (95),90,Non-toxic,14042201,42.2575,-74.9277777
Little Delaware River @ Delhi 14042201 (LDEL-01A) [INTENSIVE],10/11/2005,9.8 (71),100,Non-toxic,14042201,42.2575,-74.9277777
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],4/24/2012,20.5 (123),90,Non-toxic,2012603,42.03113937,-78.2052536
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],09-??-12,16.7 (111),100,Non-toxic,2012603,42.03113937,-78.2052536
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],9/18/2012,16.7 (111),100,Non-toxic,2012603,42.03113937,-78.2052536
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],1?-??-12,18.7 (113),100,Non-toxic,2012603,42.03113937,-78.2052536
Little Genesee Creek @ Bolivar 02012603 (LGEN-06) [INTENSIVE],10/29/2012,18.7 (113),100,Non-toxic,2012603,42.03113937,-78.2052536
Little Hoosic River @ Petersburg 11022301 (HOOS-06A) [INTENSIVE],4/24/2012,20.0 (109),100,Non-toxic,11022301,42.82305527,-73.32694244
Little Hoosic River @ Petersburg 11022301 (HOOS-06A) [INTENSIVE],9/18/2012,19.3 (94),100,Non-toxic,11022301,42.82305527,-73.32694244
Little Hoosic River @ Petersburg 11022301 (HOOS-06A) [INTENSIVE],10/29/2012,17.8 (100),60,Non-toxic,11022301,42.82305527,-73.32694244
Little River @ Canton 09042104 (LITL-01) [INTENSIVE],6/16/2005,26.7 (95),100,Non-toxic,9042104,44.5866666,-75.1316666
Little River @ Canton 09042104 (LITL-01) [INTENSIVE],7/14/2005,29.4 (98),100,Non-toxic,9042104,44.5866666,-75.1316666
Little River @ Canton 09042104 (LITL-01) [INTENSIVE],10/20/2005,21.3 (91),100,Non-toxic,9042104,44.5866666,-75.1316666
Little Salmon River @ Fort Covington 09022303 (LSAL-01) [INTENSIVE],5/5/2010,25.2 (110),100,Non-toxic,9022303,44.96708,-74.51117
Little Salmon River @ Fort Covington 09022303 (LSAL-01) [INTENSIVE],7/28/2010,25.5 (135),100,Non-toxic,9022303,44.96708,-74.51117
Little Salmon River @ Fort Covington 09022303 (LSAL-01) [INTENSIVE],9/22/2010,24.7 (100),100,Non-toxic,9022303,44.96708,-74.51117
Little Schoharie Creek @ Middleburgh 12022401 (LSCH-01) [INTENSIVE],4/26/2006,29.7 (105),100,Non-toxic,12022401,42.5877777,-74.3363888
Little Schoharie Creek @ Middleburgh 12022401 (LSCH-01) [INTENSIVE],7/6/2006,14.8 (73),100,Non-toxic,12022401,42.5877777,-74.3363888
Little Schoharie Creek @ Middleburgh 12022401 (LSCH-01) [INTENSIVE],9/20/2006,16.5 (85),90,Non-toxic,12022401,42.5877777,-74.3363888
Little Tonawanda Creek @ East Alexander 01022404 (LTON-01) [INTENSIVE],5/1/2006,28.6 (108),100,Non-toxic,1022404,42.9297222,-78.1927777
Little Tonawanda Creek @ East Alexander 01022404 (LTON-01) [INTENSIVE],9/25/2006,19.5 (97),100,Non-toxic,1022404,42.9297222,-78.1927777
Little Tonawanda Creek @ East Alexander 01022404 (LTON-01) [INTENSIVE],10/16/2006,24.7 (108),100,Non-toxic,1022404,42.9297222,-78.1927777
Little Trout River @ Constable 09022406 (TROU-01) [INTENSIVE],5/5/2010,24.3 (106),90,Non-toxic,9022406,44.94121,-74.28667
Little Trout River @ Constable 09022406 (TROU-01) [INTENSIVE],7/28/2010,21.6 (114),100,Non-toxic,9022406,44.94121,-74.28667
Little Trout River @ Constable 09022406 (TROU-01) [INTENSIVE],9/22/2010,20.9 (85),90,Non-toxic,9022406,44.94121,-74.28667
Lower Neversink River @ Oakland Valley 14021015 (NEVR-14.6) [INTENSIVE],7/30/2015,12.0 (74),70,Non-toxic,14021015,41.50444,-74.64778
Lower Neversink River @ Oakland Valley 14021015 (NEVR-14.6) [INTENSIVE],10/24/2015,***13.0 (N/A),***100,N/A,14021015,41.50444,-74.64778
Lower Neversink River @ Oakland Valley 14021015 (NEVR-14.6) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,14021015,41.50444,-74.64778
Mad River @ Otto Mills 03031703 (MAD-2.5) [INTENSIVE],5/9/2016,22.0 (105),100,Non-toxic,3031703,43.59889,-75.819
Mad River @ Otto Mills 03031703 (MAD-2.5) [INTENSIVE],8/3/2016,24.7 (183),100,Non-toxic,3031703,43.59889,-75.819
Mad River @ Otto Mills 03031703 (MAD-2.5) [INTENSIVE],10/25/2016,12.9 (75),100,Non-toxic,3031703,43.59889,-75.819
Mallory Creek @ Chemung 05012100 (MALL-01) [INTENSIVE],5/2/2013,22.6 (91),100,Non-toxic,5012100,42.0547,-76.62354
Mallory Creek @ Chemung 05012100 (MALL-01) [INTENSIVE],8/6/2013,17.8 (93),100,Non-toxic,5012100,42.0547,-76.62354
Mallory Creek @ Chemung 05012100 (MALL-01) [INTENSIVE],10/21/2013,21.2 (109),100,Non-toxic,5012100,42.0547,-76.62354
Mamaroneck River @ Mamaroneck 17022401 (MAMR-04) [INTENSIVE],4/28/2009,27.9 (100),100,Non-toxic,17022401,40.95236,-73.7342
Mamaroneck River @ Mamaroneck 17022401 (MAMR-04) [INTENSIVE],8/24/2009,21.6 (94),90,Non-toxic,17022401,40.95236,-73.7342
Mamaroneck River @ Mamaroneck 17022401 (MAMR-04) [INTENSIVE],10/20/2009,23.3 (111),100,Non-toxic,17022401,40.95236,-73.7342
Massapequa Creek @ Massapequa 17012404 (MASS-01) [INTENSIVE],4/13/2004,21.1 (111),100,Non-toxic,17012404,40.6811111,-73.4613888
Massapequa Creek @ Massapequa 17012404 (MASS-01) [INTENSIVE],8/10/2004,21.9 (106),90,Non-toxic,17012404,40.6811111,-73.4613888
Massapequa Creek @ Massapequa 17012404 (MASS-01) [INTENSIVE],9/27/2004,28.8 (97),100,Non-toxic,17012404,40.6811111,-73.4613888
Matoon Creek @ Hailesboro 09053101 (MATO-01) [INTENSIVE],6/14/2005,27.7 (99),100,Non-toxic,9053101,44.3130555,-75.4558333
Matoon Creek @ Hailesboro 09053101 (MATO-01) [INTENSIVE],7/12/2005,27.5 (91),100,Non-toxic,9053101,44.3130555,-75.4558333
Matoon Creek @ Hailesboro 09053101 (MATO-01) [INTENSIVE],10/17/2005,23.1 (99),100,Non-toxic,9053101,44.3130555,-75.4558333
Matthew Creek @ Johnstown 12013101 (MATT-01) [INTENSIVE],5/10/2011,14.7 (79),90,Non-toxic,12013101,43.02389,-74.38139
Matthew Creek @ Johnstown 12013101 (MATT-01) [INTENSIVE],6/6/2011,17.1 (70),90,Non-toxic,12013101,43.02389,-74.38139
Matthew Creek @ Johnstown 12013101 (MATT-01) [INTENSIVE],10/18/2011,24.5 (130),90,Non-toxic,12013101,43.02389,-74.38139
McKenzie Brook @ Saranac Lake 10032A01 (MKZI-01) [INTENSIVE],5/13/2014,22.4 (89),100,Non-toxic,10032A01,44.3154,-74.104653
McKenzie Brook @ Saranac Lake 10032A01 (MKZI-01) [INTENSIVE],8/6/2014,21.7 (95),100,Non-toxic,10032A01,44.3154,-74.104653
McKenzie Brook @ Saranac Lake 10032A01 (MKZI-01) [INTENSIVE],10/28/2014,23.7 (113),100,Non-toxic,10032A01,44.3154,-74.104653
Mettawee River @ Whitehall 10051501 (METT-01) [INTENSIVE],4/14/2004,14.3 (186),100,Non-toxic,10051501,43.5283333,-73.3877777
Mettawee River @ Whitehall 10051501 (METT-01) [INTENSIVE],8/11/2004,22.3 (99),100,Non-toxic,10051501,43.5283333,-73.3877777
Mettawee River @ Whitehall 10051501 (METT-01) [INTENSIVE],9/30/2004,25.4 (85),100,Non-toxic,10051501,43.5283333,-73.3877777
Mettawee River @ Whitehall 10051600 (METT-01) [INTENSIVE],5/6/2009,20.1 (92),60,Non-toxic,10051600,43.55514144,-73.40144348
Mettawee River @ Whitehall 10051600 (METT-01) [INTENSIVE],8/26/2009,19.1 (114),80,Non-toxic,10051600,43.55514144,-73.40144348
Mettawee River @ Whitehall 10051600 (METT-01) [INTENSIVE],10/27/2009,19.5 (122),90,Non-toxic,10051600,43.55514144,-73.40144348
Mianus River @ Bedford 17021113 (MIAN-04) [INTENSIVE],4/12/2004,**8.7 (46),100,Slightly Toxic,17021113,41.1938888,-73.6241666
Mianus River @ Bedford 17021113 (MIAN-04) [INTENSIVE],8/11/2004,25.9 (126),100,Non-toxic,17021113,41.1938888,-73.6241666
Mianus River @ Bedford 17021113 (MIAN-04) [INTENSIVE],9/27/2004,34.2 (115),100,Non-toxic,17021113,41.1938888,-73.6241666
Middle Branch Grass River @ Russell 09042304 (GRAS-M3.7) [INTENSIVE],5/13/2015,29.8 (115),100,Non-toxic,9042304,44.381397,-75.029737
Middle Branch Grass River @ Russell 09042304 (GRAS-M3.7) [INTENSIVE],8/5/2015,21.6 (83),100,Non-toxic,9042304,44.381397,-75.029737
Middle Branch Grass River @ Russell 09042304 (GRAS-M3.7) [INTENSIVE],10/28/2015,22.3 (105),100,Non-toxic,9042304,44.381397,-75.029737
Middle Branch Mongaup River @ Harris 14012200 (MONG-E) [INTENSIVE],4/26/2010,23.9 (121),100,Non-toxic,14012200,41.70758,-74.74076
Middle Branch Mongaup River @ Harris 14012200 (MONG-E) [INTENSIVE],7/19/2010,22.4 (106),100,Non-toxic,14012200,41.70758,-74.74076
Middle Branch Mongaup River @ Harris 14012200 (MONG-E) [INTENSIVE],9/23/2010,22.2 (115),100,Non-toxic,14012200,41.70758,-74.74076
Middle Branch Moose River @ McKeever 08012116 (MOOS-01) [INTENSIVE],5/7/2008,**6.3 (29),70,Slightly Toxic,8012116,43.6122222,-75.1025
Middle Branch Moose River @ McKeever 08012116 (MOOS-01) [INTENSIVE],8/6/2008,26.4 (145),100,Non-toxic,8012116,43.6122222,-75.1025
Middle Branch Moose River @ McKeever 08012116 (MOOS-01) [INTENSIVE],9/24/2008,27.8 (96),100,Non-toxic,8012116,43.6122222,-75.1025
Middle Sprite Creek @ Oppenheim 12012302 (SPRT-01) [INTENSIVE],4/24/2006,26.2 (92),100,Non-toxic,12012302,43.1133333,-74.755
Middle Sprite Creek @ Oppenheim 12012302 (SPRT-01) [INTENSIVE],7/3/2006,20.1 (99),100,Non-toxic,12012302,43.1133333,-74.755
Middle Sprite Creek @ Oppenheim 12012302 (SPRT-01) [INTENSIVE],9/20/2006,17.9 (92),100,Non-toxic,12012302,43.1133333,-74.755
Mile Creek @ Boonville 08011901 (MILE-01) [INTENSIVE],4/30/2013,25.6 (105),100,Non-toxic,8011901,43.52542,-75.29972
Mile Creek @ Boonville 08011901 (MILE-01) [INTENSIVE],8/8/2013,15.7 (75),90,Non-toxic,8011901,43.52542,-75.29972
Mile Creek @ Boonville 08011901 (MILE-01) [INTENSIVE],10/22/2013,24.8 (130),100,Non-toxic,8011901,43.52542,-75.29972
Mill Brook @ Putnam Station 10051702 (CMIL-01) [INTENSIVE],5/12/2014,25.4 (101),100,Non-toxic,10051702,43.722127,-73.418303
Mill Brook @ Putnam Station 10051702 (CMIL-01) [INTENSIVE],8/4/2014,29.0 (127),100,Non-toxic,10051702,43.722127,-73.418303
Mill Brook @ Putnam Station 10051702 (CMIL-01) [INTENSIVE],10/27/2014,22.8 (109),100,Non-toxic,10051702,43.722127,-73.418303
Mill Creek @ Lowville 08011E02 (MILL-04) [INTENSIVE],4/30/2013,24.1 (98),90,Non-toxic,8.01E+05,43.78314,-75.47808
Mill Creek @ Lowville 08011E02 (MILL-04) [INTENSIVE],8/7/2013,18.3 (87),100,Non-toxic,8.01E+05,43.78314,-75.47808
Mill Creek @ Lowville 08011E02 (MILL-04) [INTENSIVE],10/22/2013,22.7 (119),100,Non-toxic,8.01E+05,43.78314,-75.47808
Mohawk River @ Cohoes 12010001 (MOHK-1.5) [ROUTINE],7/27/2016,19.9 (95),80,Non-toxic,12010001,42.778333,-73.696667
Mohawk River @ Cohoes 12010001 (MOHK-1.5) [ROUTINE],10/18/2016,**16.9 (62),100,Slightly Toxic,12010001,42.778333,-73.696667
Mohawk River @ Cohoes 12010001 (MOHK-1.5) [ROUTINE],NOT SAMPLED,N/A,N/A,N/A,12010001,42.778333,-73.696667
Mohawk River @ Fort Plain 12010065 (MOHK-??) [INTENSIVE],4/24/2006,31.9 (112),100,Non-toxic,12010065,42.938889,-74.622222
Mohawk River @ Fort Plain 12010065 (MOHK-??) [INTENSIVE],7/3/2006,20.4 (100),100,Non-toxic,12010065,42.938889,-74.622222
Mohawk River @ Fort Plain 12010065 (MOHK-??) [INTENSIVE],9/20/2006,17.8 (92),100,Non-toxic,12010065,42.938889,-74.622222
Mohawk River @ North Western 12010142 (MOHK-136.0) [INTENSIVE],5/4/2016,18.5 (76),90,Non-toxic,12010142,43.339444,-75.365833
Mohawk River @ North Western 12010142 (MOHK-136.0) [INTENSIVE],7/26/2016,21.8 (104),100,Non-toxic,12010142,43.339444,-75.365833
Mohawk River @ North Western 12010142 (MOHK-136.0) [INTENSIVE],10/19/2016,**3.8 (14),*50,Severely Toxic,12010142,43.339444,-75.365833
Mohawk River @ Utica 12010108 (MOHK-??) [INTENSIVE],4/27/2006,30.9 (109),100,Non-toxic,12010108,43.1116666,-75.2447222
Mohawk River @ Utica 12010108 (MOHK-??) [INTENSIVE],7/5/2006,16.7 (82),90,Non-toxic,12010108,43.1116666,-75.2447222
Mohawk River @ Utica 12010108 (MOHK-??) [INTENSIVE],9/19/2006,22.1 (114),90,Non-toxic,12010108,43.1116666,-75.2447222
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],4/27/2006,29.9 (105),100,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],5/11/2011,20.5 (110),100,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],6/8/2011,22.5 (93),100,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],7/5/2006,15.5 (76),90,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],9/19/2006,19.9 (103),100,Non-toxic,12010101,43.090556,-75.157778
Mohawk River @ West Schuyler 12010101 (MOHK-06) [ROUTINE],10/18/2011,24.2 (129),100,Non-toxic,12010101,43.090556,-75.157778
Mongaup River @ Mongaup Valley 14011119 (MONG-18.9) [INTENSIVE],7/30/2015,16.8 (104),90,Non-toxic,14011119,41.66678,-74.7826
Mongaup River @ Mongaup Valley 14011119 (MONG-18.9) [INTENSIVE],10/24/2015,***17.1 (N/A),***90,N/A,14011119,41.66678,-74.7826
Mongaup River @ Mongaup Valley 14011119 (MONG-18.9) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,14011119,41.66678,-74.7826
Mourning Kill @ Ballston Spa 11014205 (MORN-04) [INTENSIVE],5/1/2007,21.8 (87),90,Non-toxic,11014205,42.9766666,-73.8508333
Mourning Kill @ Ballston Spa 11014205 (MORN-04) [INTENSIVE],9/4/2007,20.5 (114),90,Non-toxic,11014205,42.9766666,-73.8508333
Mourning Kill @ Ballston Spa 11014205 (MORN-04) [INTENSIVE],10/16/2007,22.6 (129),100,Non-toxic,11014205,42.9766666,-73.8508333
Mud Brook @ Whitehall 10052104 (MDBR-01) [INTENSIVE],5/6/2009,29.8 (136),100,Non-toxic,10052104,44.47956085,-73.46357727
Mud Brook @ Whitehall 10052104 (MDBR-01) [INTENSIVE],8/26/2009,14.4 (86),80,Non-toxic,10052104,44.47956085,-73.46357727
Mud Brook @ Whitehall 10052104 (MDBR-01) [INTENSIVE],10/28/2009,23.0 (144),90,Non-toxic,10052104,44.47956085,-73.46357727
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],4/14/2004,13.4 (174),90,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],5/12/2014,23.4 (93),90,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],8/4/2014,22.9 (100),90,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],8/11/2004,22.3 (99),100,Non-toxic,10052105,43.5622222,-73.3469444
Mud Brook @ Whitehall 10052105 (MDBR-01) [INTENSIVE],9/30/2004,29.1 (98),100,Non-toxic,10052105,43.5622222,-73.3469444
